Date,Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating
27-12-2021,448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7.00,12.92,271.29,Ewallet,258.37,4.76,12.92,6.7
28-12-2021,452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7.00,30.48,640.04,Cash,609.56,4.76,30.48,5.5
29-12-2021,531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3.00,12.01,252.25,Cash,240.24,4.76,12.01,5.4
30-12-2021,744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2.00,8.61,180.87,Cash,172.26,4.76,8.61,8.2
31-12-2021,883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2.00,4.99,104.83,Credit card,99.84,4.76,4.99,7.0
01-01-2022,221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4.00,14.93,313.57,Cash,298.64,4.76,14.93,8.5
02-01-2022,518-71-6847,Mandalay,Member,Male,Food and beverages,26.60,6.00,7.98,167.58,Ewallet,159.60,4.76,7.98,4.9
03-01-2022,156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1.00,1.27,26.72,Credit card,25.45,4.76,1.27,5.1
04-01-2022,151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1.00,3.39,71.16,Credit card,67.77,4.76,3.39,6.5
05-01-2022,728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4.00,11.92,250.28,Cash,238.36,4.76,11.92,9.8
06-01-2022,809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4.00,11.63,244.23,Cash,232.60,4.76,11.63,8.4
07-01-2022,139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9.00,43.87,921.19,Ewallet,877.32,4.76,43.87,7.4
08-01-2022,148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7.00,34.99,734.71,Cash,699.72,4.76,34.99,6.1
09-01-2022,189-40-5216,Naypyitaw,Normal,Male,Electronic accessories,96.37,7.00,33.73,708.32,Cash,674.59,4.76,33.73,6.0
10-01-2022,374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5.00,15.93,334.48,Ewallet,318.55,4.76,15.93,8.5
11-01-2022,764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2.00,1.48,31.00,Ewallet,29.52,4.76,1.48,4.3
12-01-2022,552-44-5977,Mandalay,Member,Male,Health and beauty,62.00,8.00,24.80,520.80,Credit card,496.00,4.76,24.80,6.2
13-01-2022,267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10.00,41.17,864.57,Ewallet,823.40,4.76,41.17,4.3
14-01-2022,430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8.00,30.15,633.11,Credit card,602.96,4.76,30.15,8.4
15-01-2022,886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5.00,14.14,296.94,Credit card,282.80,4.76,14.14,4.5
16-01-2022,602-16-6955,Mandalay,Normal,Female,Sports and travel,76.60,10.00,38.30,804.30,Ewallet,766.00,4.76,38.30,6.0
17-01-2022,745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2.00,5.80,121.86,Ewallet,116.06,4.76,5.80,8.8
18-01-2022,690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10.00,8.75,183.65,Ewallet,174.90,4.76,8.75,6.6
19-01-2022,652-49-6720,Naypyitaw,Member,Female,Electronic accessories,60.95,1.00,3.05,64.00,Ewallet,60.95,4.76,3.05,5.9
20-01-2022,233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1.00,2.02,42.37,Ewallet,40.35,4.76,2.02,6.2
21-01-2022,303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10.00,48.69,1022.49,Ewallet,973.80,4.76,48.69,4.4
22-01-2022,727-02-1313,Yangon,Member,Male,Food and beverages,31.84,1.00,1.59,33.43,Cash,31.84,4.76,1.59,7.7
23-01-2022,347-56-2442,Yangon,Normal,Male,Home and lifestyle,65.82,1.00,3.29,69.11,Cash,65.82,4.76,3.29,4.1
24-01-2022,849-09-3807,Yangon,Member,Female,Fashion accessories,88.34,7.00,30.92,649.30,Cash,618.38,4.76,30.92,6.6
